title,url,replies,views
"GOP Rep. Clay Higgins deletes post calling Haitian migrants ‘thugs,’ telling them to get ‘their a** out of our country’",https://debatepolitics.com/threads/gop-rep-clay-higgins-deletes-post-calling-haitian-migrants-%E2%80%98thugs-%E2%80%99-telling-them-to-get-%E2%80%98their-a-out-of-our-country%E2%80%99.550730/,61,669
"Removing the filibuster, Kamala sticks with her view",https://debatepolitics.com/threads/removing-the-filibuster-kamala-sticks-with-her-view.550624/,71,664
"Vice President Kamala Harris Gives Speech On Her Economic Vision For When She Becomes President, Today in Pittsburg, Sept. 25, 2024",https://debatepolitics.com/threads/vice-president-kamala-harris-gives-speech-on-her-economic-vision-for-when-she-becomes-president-today-in-pittsburg-sept-25-2024.550722/,116,1K
Republicans fail to impeach Biden before the election,https://debatepolitics.com/threads/republicans-fail-to-impeach-biden-before-the-election.550759/,22,143
Style vs Substance,https://debatepolitics.com/threads/style-vs-substance.550449/,175,2K
Harris makes scandal-plagued Republican the star of her campaign to win North Carolina,https://debatepolitics.com/threads/harris-makes-scandal-plagued-republican-the-star-of-her-campaign-to-win-north-carolina.550763/,13,157
Trump is literally handing out cash to entice voters,https://debatepolitics.com/threads/trump-is-literally-handing-out-cash-to-entice-voters.550556/,128,889
This time vote for integrity over politics.,https://debatepolitics.com/threads/this-time-vote-for-integrity-over-politics.550760/,8,102
We Were on Ambassador Nikki Haley’s Michigan Leadership Team. We Will Vote for Kamala Harris.,https://debatepolitics.com/threads/we-were-on-ambassador-nikki-haley%E2%80%99s-michigan-leadership-team-we-will-vote-for-kamala-harris.550731/,10,140
What happens when other countries reciprocate with their own tariffs?,https://debatepolitics.com/threads/what-happens-when-other-countries-reciprocate-with-their-own-tariffs.550707/,17,133
Republicans/Democrats,https://debatepolitics.com/threads/republicans-democrats.550604/,25,280
Trump +1 in Florida :O,https://debatepolitics.com/threads/trump-1-in-florida-o.550634/,45,476
"Trump the phony loser, desperate for women's votes, now says he'll be their ""protector"".",https://debatepolitics.com/threads/trump-the-phony-loser-desperate-for-womens-votes-now-says-hell-be-their-protector.550718/,4,79
Trump campaign confuses the state of Georgia with the Country of Georgia.,https://debatepolitics.com/threads/trump-campaign-confuses-the-state-of-georgia-with-the-country-of-georgia.550715/,9,106
Respect,https://debatepolitics.com/threads/respect.550684/,32,266
Voters aren’t buying into Trump’s political fantasy world anymore,https://debatepolitics.com/threads/voters-aren%E2%80%99t-buying-into-trump%E2%80%99s-political-fantasy-world-anymore.550694/,13,307
PBS Frontline documentary - The Choice 2024: Harris vs Trump,https://debatepolitics.com/threads/pbs-frontline-documentary-the-choice-2024-harris-vs-trump.550692/,10,145
"Harris accepts CNN debate invitation for October 23, again challenging Trump to another showdown",https://debatepolitics.com/threads/harris-accepts-cnn-debate-invitation-for-october-23-again-challenging-trump-to-another-showdown.550398/,309,3K
Harris nearly triples Trump’s fundraising in August,https://debatepolitics.com/threads/harris-nearly-triples-trump%E2%80%99s-fundraising-in-august.549087/,7,123
"How Trump's tariffs could turn his administration into ""an orgy of corruption""",https://debatepolitics.com/threads/how-trumps-tariffs-could-turn-his-administration-into-an-orgy-of-corruption.550533/,17,207
"Elon Musk calls out criminal chaos in blue city, says it reminds him of 'Joker' movie",https://debatepolitics.com/threads/elon-musk-calls-out-criminal-chaos-in-blue-city-says-it-reminds-him-of-joker-movie.550651/,20,279
A G.O.P.-Linked Group’s Contradictory Ads Cast Harris as Friend and Foe of Israel,https://debatepolitics.com/threads/a-g-o-p-linked-group%E2%80%99s-contradictory-ads-cast-harris-as-friend-and-foe-of-israel.550677/,2,49
(Axios)  Nebraska governor admits defeat in GOP push for electoral vote reform,https://debatepolitics.com/threads/axios-nebraska-governor-admits-defeat-in-gop-push-for-electoral-vote-reform.550629/,10,165
Will there be an October Surprise and what will it be?,https://debatepolitics.com/threads/will-there-be-an-october-surprise-and-what-will-it-be.550563/,25,198
Nebraska GOP needs 33 shameless partisans to change states electoral votes to WTA,https://debatepolitics.com/threads/nebraska-gop-needs-33-shameless-partisans-to-change-states-electoral-votes-to-wta.550376/,59,551
Trump & Vance supporters prefer fiction over fact.,https://debatepolitics.com/threads/trump-vance-supporters-prefer-fiction-over-fact.550649/,2,128
"""Dr. Trump's magical TARIFF elixir. Guaranteed to solve ALL of your problems"".",https://debatepolitics.com/threads/dr-trumps-magical-tariff-elixir-guaranteed-to-solve-all-of-your-problems.550627/,16,123
"Trump and Vance remain ""silent"" on Robinson.",https://debatepolitics.com/threads/trump-and-vance-remain-silent-on-robinson.550332/,57,565
Trump places his ego & power grab above the best interests of the USA.,https://debatepolitics.com/threads/trump-places-his-ego-power-grab-above-the-best-interests-of-the-usa.550619/,11,166
Vance vs. Walz Debate,https://debatepolitics.com/threads/vance-vs-walz-debate.550507/,8,132
"Trump: adjudicated rapist claims ""I am your protector""",https://debatepolitics.com/threads/trump-adjudicated-rapist-claims-i-am-your-protector.550574/,9,125
President Joe Biden final address at the United Nations,https://debatepolitics.com/threads/president-joe-biden-final-address-at-the-united-nations.550585/,27,233
Trump Says People Who Criticize Supreme Court Justices Should Be Jailed,https://debatepolitics.com/threads/trump-says-people-who-criticize-supreme-court-justices-should-be-jailed.550595/,2,90
VP is endorsed by IRS-affiliated union: ‘Get ready to be taxed to death',https://debatepolitics.com/threads/vp-is-endorsed-by-irs-affiliated-union-%E2%80%98get-ready-to-be-taxed-to-death.550442/,57,539
America sort of likes Kamala Harris despite all of Trump's efforts,https://debatepolitics.com/threads/america-sort-of-likes-kamala-harris-despite-all-of-trumps-efforts.550361/,100,848
"A Harris ""word salad""",https://debatepolitics.com/threads/a-harris-word-salad.550577/,3,102
Trump’s Price Controls on Credit Cards,https://debatepolitics.com/threads/trump%E2%80%99s-price-controls-on-credit-cards.550463/,27,308
JD Vance and Donald J. Trump: Malignant Narcissists,https://debatepolitics.com/threads/jd-vance-and-donald-j-trump-malignant-narcissists.550565/,2,63
Is JD Vance really working for the Democrats?,https://debatepolitics.com/threads/is-jd-vance-really-working-for-the-democrats.550502/,46,358
The POLLS probably show Trump is winning. Here's why....,https://debatepolitics.com/threads/the-polls-probably-show-trump-is-winning-heres-why.550388/,46,573
If you weren't concerned after he told evangelicals they wouldn't have to vote anymore...,https://debatepolitics.com/threads/if-you-werent-concerned-after-he-told-evangelicals-they-wouldnt-have-to-vote-anymore.550519/,0,74
Dem Mayor of the Only Muslim-Majority City in America Endorses…..,https://debatepolitics.com/threads/dem-mayor-of-the-only-muslim-majority-city-in-america-endorses%E2%80%A6.550464/,36,312
"After 2 assassination attempts on Trump,  what are the chances that a MAGA nutjob tries the same on Harris?",https://debatepolitics.com/threads/after-2-assassination-attempts-on-trump-what-are-the-chances-that-a-maga-nutjob-tries-the-same-on-harris.549844/,156,1K
45 Days Out,https://debatepolitics.com/threads/45-days-out.550368/,32,299
Fair Question For Trump?,https://debatepolitics.com/threads/fair-question-for-trump.550318/,30,268
Actor falsely accused of murder says VP Harris laughed during guilty verdict,https://debatepolitics.com/threads/actor-falsely-accused-of-murder-says-vp-harris-laughed-during-guilty-verdict.550447/,34,318
Rep. Crockett Gets Spicy at the House Hearing on Project 2025,https://debatepolitics.com/threads/rep-crockett-gets-spicy-at-the-house-hearing-on-project-2025.550440/,116,835
Trump's latest psychobabble response to combatting rising food costs.,https://debatepolitics.com/threads/trumps-latest-psychobabble-response-to-combatting-rising-food-costs.550355/,27,287
"2024 Trump is boring, broke, and old",https://debatepolitics.com/threads/2024-trump-is-boring-broke-and-old.550437/,14,209
Letters to the Next President [Foreign Policy Advice],https://debatepolitics.com/threads/letters-to-the-next-president-foreign-policy-advice.550473/,2,122
Trump & Vance arouse and exploit bigotry & prejudice for their selfish benefit,https://debatepolitics.com/threads/trump-vance-arouse-and-exploit-bigotry-prejudice-for-their-selfish-benefit.550352/,15,223
Trump shared a fake image to smear Harris with the shocking allegations against Diddy,https://debatepolitics.com/threads/trump-shared-a-fake-image-to-smear-harris-with-the-shocking-allegations-against-diddy.550365/,46,452
Harris Is Missing Out On This VP Attack,https://debatepolitics.com/threads/harris-is-missing-out-on-this-vp-attack.550408/,36,310
Wow. Major Bump in Polls for Harris,https://debatepolitics.com/threads/wow-major-bump-in-polls-for-harris.549975/,96,806
Trump's Happy Vision for Women - Joyce Vance,https://debatepolitics.com/threads/trumps-happy-vision-for-women-joyce-vance.550435/,4,114
"Welp, MAGA...looks like you can already kiss Virginia goodbye.",https://debatepolitics.com/threads/welp-maga-looks-like-you-can-already-kiss-virginia-goodbye.550333/,18,221
Trump Rally in 60 Seconds,https://debatepolitics.com/threads/trump-rally-in-60-seconds.550415/,7,106
Trump Aides Reveal Just How Badly Trump Veered Off Script in Debate,https://debatepolitics.com/threads/trump-aides-reveal-just-how-badly-trump-veered-off-script-in-debate.549795/,10,157
Trump Goes to NC,https://debatepolitics.com/threads/trump-goes-to-nc.550377/,17,251
Comedians are having a field day,https://debatepolitics.com/threads/comedians-are-having-a-field-day.550392/,2,87
Kamala Harris panned online for delivering rambling remarks during Oprah event: 'Unbelievable CRINGE',https://debatepolitics.com/threads/kamala-harris-panned-online-for-delivering-rambling-remarks-during-oprah-event-unbelievable-cringe.550290/,190,2K
Georgia election board requires ballots be hand-counted despite warning from key GOP state officials,https://debatepolitics.com/threads/georgia-election-board-requires-ballots-be-hand-counted-despite-warning-from-key-gop-state-officials.550311/,55,462
PA county bans ballot drop boxes due to concerns(one woman tries to drop 4 in),https://debatepolitics.com/threads/pa-county-bans-ballot-drop-boxes-due-to-concerns-one-woman-tries-to-drop-4-in.550233/,111,855
Is Trump lying about Project 2025?,https://debatepolitics.com/threads/is-trump-lying-about-project-2025.547652/,63,600
Trump pledges to cap credit card interest rates at 10%,https://debatepolitics.com/threads/trump-pledges-to-cap-credit-card-interest-rates-at-10.550343/,31,349
Election night hypotheticals( things to watch for ).,https://debatepolitics.com/threads/election-night-hypotheticals-things-to-watch-for.550328/,22,175
"Only Two Months Ago, Trump Was Riding High. How Far He Has Fallen...",https://debatepolitics.com/threads/only-two-months-ago-trump-was-riding-high-how-far-he-has-fallen.550223/,46,404
Dead Heads for Harris!,https://debatepolitics.com/threads/dead-heads-for-harris.550237/,9,149
Women of Star Trek break for Harris/Walz,https://debatepolitics.com/threads/women-of-star-trek-break-for-harris-walz.550213/,59,428
Robin Williams take on the donald...,https://debatepolitics.com/threads/robin-williams-take-on-the-donald.550306/,3,100
Vance really is a scumbag,https://debatepolitics.com/threads/vance-really-is-a-scumbag.550057/,136,1K
White Dudes for Harris unveils eight-figure swing-state campaign,https://debatepolitics.com/threads/white-dudes-for-harris-unveils-eight-figure-swing-state-campaign.550282/,7,91
Don't Be Shocked If NC Flips,https://debatepolitics.com/threads/dont-be-shocked-if-nc-flips.550090/,22,210
"Department of Justice Chief on video says the Trump charges in NY were politically motivated, and nonsense.",https://debatepolitics.com/threads/department-of-justice-chief-on-video-says-the-trump-charges-in-ny-were-politically-motivated-and-nonsense.550194/,51,474
Who  Spiked Rudy’s Scotch?,https://debatepolitics.com/threads/who-spiked-rudy%E2%80%99s-scotch.550195/,19,202
Trump Doesn't know how Tariffs Work,https://debatepolitics.com/threads/trump-doesnt-know-how-tariffs-work.549994/,41,289
Trump taunted Jewish employees with jokes about Nazi ovens: Ex-Trump Org VP,https://debatepolitics.com/threads/trump-taunted-jewish-employees-with-jokes-about-nazi-ovens-ex-trump-org-vp.550254/,10,190
"""Tone down the rhetoric"" signs a hard sell at Trump rally",https://debatepolitics.com/threads/tone-down-the-rhetoric-signs-a-hard-sell-at-trump-rally.550232/,7,151
Screenshot RCP Polls results for 9-19,https://debatepolitics.com/threads/screenshot-rcp-polls-results-for-9-19.550212/,3,113
Does anyone notice just how perfectly Trump is matching up to the biblical description of the Antichrist?,https://debatepolitics.com/threads/does-anyone-notice-just-how-perfectly-trump-is-matching-up-to-the-biblical-description-of-the-antichrist.550027/,57,506
